,AGE,INCOME,TRAVTIME,BLUEBOOK,CAR_AGE,YOJ,TGT_CLAIM_FLAG
4160,48.0,58438.0,16,25670.0,8.0,12.0,0
4161,33.0,34192.0,22,13670.0,7.0,10.0,0
4162,57.0,82198.0,31,19000.0,7.0,14.0,0
4163,43.0,57872.477795193314,30,5800.0,10.0,10.452978056426332,0
4164,58.0,46187.0,27,4090.0,1.0,16.0,1
4165,47.0,57872.477795193314,28,5710.0,13.0,10.452978056426332,0
4166,59.0,55165.0,34,14050.0,10.0,17.0,0
4167,42.0,61365.0,36,14830.0,13.0,10.0,1
4168,57.0,26222.0,73,23720.0,1.0,9.0,1
4169,39.0,109387.0,20,5330.0,6.0,13.0,0
4170,56.0,22881.0,19,7100.0,1.0,14.0,1
4171,46.0,60352.0,51,12140.0,10.0,9.0,0
4172,45.0,79627.0,31,5900.0,10.0,10.0,0
4173,29.0,17984.0,35,13680.0,1.0,10.0,1
4174,40.0,50401.0,5,1500.0,7.0,14.0,1
4175,35.0,17975.0,35,12320.0,6.0,7.0,0
4176,34.0,129682.0,42,17870.0,16.0,8.0,0
4177,39.0,15430.0,20,6940.0,1.0,11.0,0
4178,41.0,111014.0,35,1500.0,17.0,13.0,1
4179,59.0,84401.0,39,15910.0,15.0,9.0,0
4180,48.0,54028.0,46,6450.0,7.0,13.0,1
4181,49.0,126820.0,31,19080.0,12.0,13.0,0
4182,54.0,61428.0,5,23450.0,8.0,12.0,0
4183,44.0,89888.0,13,24420.0,8.0,16.0,0
4184,36.0,47060.0,32,26170.0,6.0,12.0,0
4185,43.0,67546.0,9,26880.0,10.0,4.0,0
4186,47.0,57872.477795193314,26,6200.0,1.0,10.452978056426332,1
4187,37.0,57872.477795193314,41,1500.0,5.0,10.452978056426332,0
4188,50.0,33575.0,44,12470.0,7.0,11.0,1
4189,52.0,57872.477795193314,70,15070.0,12.0,10.452978056426332,0
4190,44.0,148065.0,32,24600.0,13.0,14.0,0
4191,55.0,152567.0,40,18290.0,18.0,15.0,0
4192,52.0,38806.0,69,10580.0,10.0,11.0,1
4193,30.0,57872.477795193314,6,16810.0,1.0,10.452978056426332,1
4194,21.0,57872.477795193314,14,9560.0,1.0,10.452978056426332,1
4195,59.0,74419.0,10,7400.0,9.0,12.0,0
4196,34.0,57872.477795193314,22,6790.0,7.0,10.452978056426332,0
4197,43.0,48248.0,74,10620.0,6.0,13.0,0
4198,59.0,43378.0,31,1500.0,1.0,14.0,0
4199,62.0,60216.0,49,20490.0,7.0,15.0,0
4200,53.0,40383.0,27,10490.0,11.0,13.0,1
4201,45.0,53556.0,63,19050.0,1.0,11.0,0
4202,43.0,170381.0,32,19190.0,21.0,14.0,0
4203,52.0,91209.0,26,15820.0,13.0,10.0,0
4204,44.0,63426.0,26,2330.0,1.0,10.0,0
4205,52.0,143073.0,29,22190.0,10.0,12.0,0
4206,31.0,86794.0,55,19910.0,8.0,14.0,1
4207,51.0,45174.0,26,33850.0,7.0,14.0,0
4208,45.0,28453.0,30,13730.0,1.0,12.0,1
4209,42.0,155570.0,39,16390.0,13.0,7.0,1
4210,45.0,60769.0,28,8310.0,10.0,14.0,0
4211,31.0,106614.0,21,15260.0,1.0,13.0,1
4212,53.0,145737.0,20,21370.0,11.0,10.0,0
4213,55.0,40683.0,32,5570.0,9.0,10.0,1
4214,51.0,17398.0,28,23720.0,14.0,16.0,0
4215,55.0,241408.0,41,24680.0,17.0,11.0,0
4216,43.0,180152.0,53,23820.0,16.0,10.0,0
4217,46.0,57872.477795193314,32,9200.0,1.0,10.452978056426332,0
4218,28.0,28472.0,59,15920.0,9.0,8.0,0
4219,42.0,75626.0,35,13260.0,8.0,7.0,0
4220,40.0,53241.0,48,15390.0,12.0,13.0,0
4221,51.0,23766.0,43,8980.0,6.0,14.0,1
4222,24.0,51505.0,5,8210.0,16.0,7.0,0
4223,45.0,18503.0,23,3350.0,1.0,7.0,0
4224,46.0,132292.0,43,31010.0,1.0,11.0,0
4225,46.0,51247.0,49,25480.0,1.0,14.0,0
4226,65.0,61059.0,32,14110.0,18.0,9.0,0
4227,51.0,108237.0,27,25840.0,11.0,15.0,0
4228,42.0,61419.0,6,9330.0,4.0,10.0,0
4229,38.0,57872.477795193314,22,17680.0,9.0,10.452978056426332,0
4230,49.0,45321.0,33,20120.0,13.0,14.0,0
4231,51.0,7601.0,37,27680.0,1.0,15.0,0
4232,51.0,63150.0,57,9270.0,12.0,13.0,0
4233,43.0,94758.0,46,15280.0,20.0,11.0,0
4234,47.0,40430.0,20,20550.0,16.0,11.0,0
4235,50.0,25104.0,21,17340.0,1.0,15.0,0
4236,55.0,58959.0,8,7000.0,17.0,14.0,0
4237,67.0,94046.0,5,17600.0,14.0,13.0,0
4238,45.0,76910.0,52,34200.0,6.0,8.0,0
4239,61.0,102203.0,23,17820.0,10.0,5.0,0
4240,32.0,27388.0,30,7440.0,4.0,12.0,0
4241,67.0,53714.0,27,21810.0,13.0,15.0,0
4242,52.0,100501.0,36,16750.0,10.0,10.0,0
4243,54.0,43946.0,54,16320.0,14.0,6.0,0
4244,47.0,153802.0,42,21580.0,14.0,13.0,0
4245,50.0,82493.0,36,34440.0,7.0,8.0,0
4246,47.0,59135.0,9,6200.0,10.0,8.0,0
4247,57.0,44108.0,14,18530.0,1.0,15.0,1
4248,38.0,141365.0,43,31140.0,10.0,9.0,0
4249,42.0,31988.0,59,1500.0,1.0,13.0,0
4250,54.0,106880.0,27,32880.0,10.0,13.0,0
4251,44.0,88327.0,22,22060.0,11.0,15.0,0
4252,41.0,6352.0,53,12930.0,1.0,8.0,0
4253,56.0,55722.0,21,23130.0,1.0,10.0,0
4254,38.0,35311.0,35,19510.0,10.0,10.0,0
4255,33.0,23514.0,27,7560.0,7.0,12.0,0
4256,49.0,109183.0,67,19590.0,9.0,7.0,0
4257,30.0,89216.0,66,10420.0,2.0,12.0,0
4258,48.0,46839.0,51,18670.0,1.0,12.0,0
4259,41.0,23250.0,23,14020.0,1.0,11.0,1
4260,47.0,57872.477795193314,25,6200.0,5.0,10.452978056426332,1
4261,38.0,67347.0,79,30180.0,9.0,11.0,0
4262,61.0,76875.0,39,17740.0,1.0,14.0,1
4263,45.0,108151.0,50,12320.0,1.0,10.0,1
4264,51.0,30531.0,48,15470.0,1.0,18.0,1
4265,47.0,21517.0,12,8350.0,1.0,7.0,1
4266,33.0,52705.0,11,22640.0,1.0,8.0,0
4267,47.0,45431.0,45,16780.0,1.0,13.0,1
4268,47.0,59699.0,29,22690.0,11.0,13.0,0
4269,47.0,48058.0,56,19030.0,18.0,5.0,1
4270,41.0,173691.0,18,33440.0,16.0,14.0,0
4271,38.0,138953.0,24,19200.0,16.0,7.0,0
4272,42.0,13373.0,5,29730.0,12.0,5.0,0
4273,52.0,33255.0,33,11180.0,1.0,14.0,0
4274,45.0,65750.0,5,14980.0,10.0,7.0,0
4275,52.0,58454.0,26,28900.0,17.0,14.0,0
4276,47.0,116767.0,67,34610.0,8.0,10.0,1
4277,32.0,47950.0,47,9490.0,1.0,10.0,0
4278,53.0,117644.0,41,23920.0,11.0,6.0,0
4279,51.0,118301.0,36,20650.0,15.0,17.0,0
4280,54.0,92513.0,13,22150.0,10.0,13.0,0
4281,35.0,55637.0,38,22780.0,1.0,11.0,1
4282,57.0,157191.0,19,22920.0,1.0,12.0,0
4283,48.0,203751.0,30,26680.0,13.0,16.0,0
4284,51.0,67452.0,58,21600.0,5.0,12.0,1
4285,44.0,1769.0,48,6080.0,8.0,11.0,0
4286,47.0,80198.0,31,14220.0,9.0,14.0,0
4287,35.0,77339.0,30,9230.0,11.0,11.0,0
4288,33.0,40990.0,33,20280.0,1.0,12.0,0
4289,41.0,38129.0,18,28190.0,1.0,13.0,0
4290,34.0,159559.0,54,42560.0,21.0,11.0,0
4291,38.0,54064.0,7,12220.0,7.0,14.0,0
4292,42.0,15840.0,65,17830.0,8.0,13.0,0
4293,48.0,43283.0,42,10630.0,11.0,10.0,0
4294,34.0,45085.0,61,28300.0,9.0,7.0,0
4295,51.0,57872.477795193314,5,16760.0,4.0,10.452978056426332,1
4296,42.0,20882.0,17,17140.0,1.0,10.0,0
4297,58.0,125791.0,45,14680.0,18.0,10.0,1
4298,30.0,71996.0,21,11700.0,16.0,11.0,0
4299,38.0,57872.477795193314,29,5300.0,11.0,10.452978056426332,1
4300,45.0,14604.0,52,7460.0,1.0,13.0,1
4301,44.0,57872.477795193314,31,5900.0,11.0,10.452978056426332,0
4302,50.0,54344.0,50,1500.0,10.0,11.0,0
4303,41.0,60772.0,45,22510.0,10.0,7.0,0
4304,38.0,156060.0,29,25230.0,9.0,9.0,0
4305,54.0,217584.0,29,31180.0,12.0,8.0,0
4306,57.0,67997.0,56,18280.0,7.0,5.0,0
4307,45.0,47343.0,16,1500.0,8.0,12.0,0
4308,32.0,89286.0,37,4700.0,9.0,9.0,1
4309,45.0,39315.0,27,28870.0,3.0,6.0,0
4310,60.0,57872.477795193314,24,7500.0,12.0,10.452978056426332,0
4311,48.0,57872.477795193314,30,10940.0,12.0,10.452978056426332,1
4312,60.0,6104.0,31,8540.0,7.0,17.0,1
4313,43.0,23996.0,47,7100.0,7.0,12.0,0
4314,52.0,126865.0,16,14440.0,15.0,14.0,0
4315,40.0,29499.0,23,8450.0,1.0,10.0,0
4316,52.0,85288.0,31,17480.0,1.0,15.0,0
4317,44.0,55989.0,46,7100.0,3.0,15.0,0
4318,44.0,27052.0,15,8610.0,3.0,11.0,1
4319,43.0,40791.0,7,9480.0,1.0,11.0,1
4320,45.0,85428.0,16,7890.0,1.0,17.0,0
4321,49.0,20116.0,54,20900.0,11.0,11.0,0
4322,50.0,144932.0,42,20990.0,15.0,13.0,0
4323,32.0,69557.0,47,11660.0,9.0,15.0,0
4324,42.0,67644.0,25,8260.0,8.0,12.0,0
4325,31.0,18903.0,48,18060.0,7.0,12.0,0
4326,39.0,89712.0,54,22810.0,11.0,8.0,0
4327,53.0,23847.0,51,17970.0,14.0,13.0,0
4328,38.0,6611.0,39,11810.0,14.0,12.0,0
4329,46.0,82149.0,19,19980.0,10.0,7.0,1
4330,50.0,58643.0,33,20680.0,8.0,12.0,0
4331,32.0,62507.0,48,32090.0,1.0,13.0,0
4332,50.0,22365.0,17,6500.0,1.0,10.0,0
4333,33.0,93258.0,66,20120.0,7.0,10.0,1
4334,54.0,33472.0,29,14150.0,1.0,16.0,0
4335,47.0,42991.0,10,20720.0,1.0,10.0,0
4336,49.0,100260.0,43,11370.0,13.0,12.0,0
4337,41.0,153270.0,12,30480.0,6.0,13.0,0
4338,55.0,60436.0,34,17300.0,9.0,9.0,0
4339,43.0,86530.0,54,15490.0,13.0,6.0,1
4340,36.0,111961.0,33,16300.0,12.0,9.0,0
4341,40.0,64520.0,12,10480.0,14.0,14.0,0
4342,39.0,70436.0,52,12480.0,14.0,10.0,0
4343,37.0,39777.0,5,13670.0,8.0,11.0,0
4344,40.0,175263.0,37,34390.0,9.0,15.0,0
4345,49.0,29016.0,25,16390.0,1.0,11.0,0
4346,52.0,63936.0,34,27240.0,1.0,14.0,0
4347,30.0,36720.0,46,13410.0,1.0,14.0,0
4348,36.0,57872.477795193314,17,5100.0,1.0,10.452978056426332,0
4349,45.0,63432.0,47,12340.0,15.0,9.0,0
4350,54.0,57872.477795193314,38,7180.0,5.0,10.452978056426332,1
4351,53.0,35516.0,21,21770.0,1.0,13.0,0
4352,26.0,27666.0,5,20310.0,9.0,12.0,0
4353,50.0,31889.0,24,11050.0,6.0,14.0,0
4354,35.0,8701.0,28,6050.0,17.0,12.0,1
4355,56.0,33193.0,40,11480.0,1.0,13.0,1
4356,37.0,65715.0,32,11770.0,9.0,10.0,0
4357,38.0,91424.0,27,14440.0,8.0,10.0,0
4358,44.0,55241.0,40,14200.0,1.0,12.0,0
4359,49.0,120694.0,38,13800.0,19.0,12.0,0
4360,41.0,66405.0,33,25420.0,16.0,14.0,0
4361,54.0,63195.0,29,11440.0,2.0,16.0,0
4362,49.0,7784.0,50,13160.0,7.0,13.0,0
4363,55.0,91610.0,51,7000.0,8.0,14.0,0
4364,49.0,39490.0,61,5450.0,1.0,8.0,1
4365,56.0,57872.477795193314,33,7100.0,8.0,10.452978056426332,0
4366,55.0,8088.0,16,7810.0,1.0,12.0,0
4367,48.0,166907.0,24,22990.0,7.0,13.0,0
4368,38.0,8117.0,22,6110.0,7.0,14.0,0
4369,50.0,87332.0,49,24060.0,11.0,3.0,0
4370,36.0,89509.0,29,30180.0,12.0,10.0,0
4371,41.0,32437.0,37,19820.0,12.0,15.0,0
4372,35.0,26048.0,42,28370.0,1.0,9.0,1
4373,35.0,17972.0,35,14050.0,1.0,6.0,1
4374,57.0,106922.0,57,23640.0,7.0,12.0,0
4375,50.0,50899.0,55,11590.0,1.0,7.0,1
4376,42.0,42589.0,76,10900.0,7.0,12.0,0
4377,45.0,64015.0,36,12400.0,1.0,10.0,0
4378,43.0,91165.0,5,14920.0,17.0,11.0,0
4379,36.0,57872.477795193314,33,7530.0,3.0,10.452978056426332,0
4380,53.0,46979.0,24,4580.0,9.0,12.0,1
4381,38.0,47366.0,66,6240.0,6.0,8.0,1
4382,40.0,24189.0,14,9510.0,6.0,11.0,0
4383,53.0,57872.477795193314,56,1500.0,1.0,10.452978056426332,1
4384,45.0,102765.0,43,18150.0,17.0,10.0,1
4385,32.0,37320.0,40,7600.0,1.0,14.0,0
4386,40.0,214199.0,48,31980.0,17.0,9.0,0
4387,39.0,14054.0,35,13690.0,1.0,17.0,0
4388,45.0,61710.0,34,9040.0,11.0,9.0,1
4389,35.0,78021.0,7,12800.0,1.0,12.0,0
4390,52.0,58869.0,8,7390.0,9.0,15.0,0
4391,34.0,37806.0,46,4800.0,8.0,13.0,0
4392,36.0,101575.0,48,5100.0,11.0,11.0,0
4393,28.0,21970.0,60,7950.0,6.0,7.0,1
4394,55.0,31875.0,18,17910.0,1.0,11.0,0
4395,50.0,150619.0,46,21680.0,14.0,10.0,0
4396,46.0,38786.0,9,10580.0,7.0,7.0,0
4397,36.0,6528.0,15,5750.0,3.0,10.0,0
4398,54.0,64423.0,20,17350.0,16.0,12.0,1
4399,40.0,119244.0,23,29930.0,1.0,11.0,0
4400,47.0,57872.477795193314,32,8140.0,1.0,10.452978056426332,1
4401,39.0,129132.0,30,18310.0,25.0,12.0,0
4402,39.0,90635.0,18,5400.0,9.0,11.0,0
4403,62.0,29453.0,26,17090.0,17.0,13.0,0
4404,51.0,62349.0,38,12830.0,7.0,12.0,0
4405,62.0,35296.0,44,18950.0,9.0,15.0,0
4406,50.0,57872.477795193314,33,9490.0,5.0,10.452978056426332,0
4407,41.0,35636.0,42,15120.0,1.0,16.0,1
4408,27.0,25564.0,26,9070.0,1.0,10.0,1
4409,40.0,54417.0,57,22180.0,7.0,11.0,0
4410,42.0,125243.0,52,30390.0,13.0,14.0,0
4411,64.0,120539.0,46,24780.0,17.0,12.0,0
4412,52.0,18426.0,14,8540.0,1.0,13.0,1
4413,50.0,78510.0,64,1500.0,3.0,14.0,0
4414,32.0,21204.0,10,13450.0,1.0,13.0,0
4415,46.0,28996.0,60,9200.0,9.0,12.0,1
4416,36.0,34658.0,25,8290.0,1.0,19.0,1
4417,46.0,132651.0,11,1500.0,12.0,12.0,0
4418,43.0,74518.0,39,23170.0,1.0,15.0,0
4419,33.0,17686.0,19,6570.0,5.0,15.0,0
4420,44.0,39077.0,41,12880.0,1.0,10.0,0
4421,38.0,10631.0,61,8290.0,6.0,9.0,0
4422,36.0,17663.0,61,20020.0,6.0,12.0,0
4423,48.0,29702.0,46,22700.0,8.0,11.0,0
4424,57.0,57872.477795193314,38,7200.0,8.0,10.452978056426332,1
4425,31.0,33782.0,17,4600.0,5.0,12.0,1
4426,38.0,44809.0,26,9780.0,8.0,10.0,1
4427,43.0,97542.0,33,21040.0,7.0,13.0,0
4428,56.0,67620.0,24,20500.0,17.0,9.0,0
4429,46.0,51822.0,30,7870.0,1.0,8.0,0
4430,23.0,14307.0,49,2930.0,1.0,12.0,1
4431,20.0,38681.0,64,17010.0,10.0,10.0,1
4432,53.0,24992.0,38,5400.0,6.0,13.0,0
4433,39.0,57872.477795193314,19,22050.0,1.0,10.452978056426332,0
4434,52.0,33560.0,26,10060.0,9.0,7.0,0
4435,39.0,57872.477795193314,56,5400.0,9.0,10.452978056426332,0
4436,33.0,57872.477795193314,27,11360.0,1.0,10.452978056426332,0
4437,32.0,42018.0,12,18600.0,8.0,9.0,1
4438,45.0,57872.477795193314,22,8620.0,8.0,10.452978056426332,0
4439,58.0,3256.0,60,18400.0,1.0,15.0,0
4440,35.0,47643.0,34,5000.0,1.0,11.0,1
4441,55.0,63376.0,25,13340.0,14.0,12.0,0
4442,51.0,70195.0,71,18950.0,8.0,7.0,0
4443,41.0,96813.0,14,24300.0,7.0,11.0,1
4444,45.0,57872.477795193314,38,23460.0,1.0,10.452978056426332,0
4445,38.0,34648.0,47,10760.0,1.0,9.0,0
4446,29.0,47621.0,26,17130.0,1.0,11.0,0
4447,47.0,57872.477795193314,52,6200.0,20.0,10.452978056426332,0
4448,41.0,290846.0,41,43280.0,18.0,14.0,1
4449,43.0,159443.0,20,21740.0,5.0,9.0,0
4450,44.0,118257.0,9,5900.0,10.0,14.0,0
4451,44.0,40711.0,33,12250.0,8.0,12.0,1
4452,31.0,31476.0,45,7750.0,1.0,12.0,1
4453,54.0,72289.0,44,14130.0,1.0,13.0,0
4454,34.0,14769.0,36,17570.0,1.0,15.0,0
4455,46.0,152992.0,21,21400.0,17.0,7.0,0
4456,34.0,54488.0,34,13360.0,1.0,13.0,1
4457,53.0,49636.0,23,8670.0,1.0,14.0,1
4458,36.0,43680.0,17,10220.0,6.0,11.0,1
4459,48.0,57872.477795193314,30,6300.0,9.0,10.452978056426332,1
4460,40.0,74402.0,43,8940.0,7.0,15.0,1
4461,51.0,24789.0,17,10900.0,10.0,14.0,0
4462,35.0,38370.0,43,24490.0,7.0,10.0,0
4463,50.0,4766.0,33,6980.0,4.0,12.0,0
4464,22.0,11047.0,47,18770.0,8.0,13.0,1
4465,61.0,127649.0,41,14260.0,19.0,11.0,0
4466,57.0,20635.0,33,21110.0,1.0,15.0,0
4467,34.0,14942.0,12,12030.0,1.0,10.0,0
4468,37.0,25513.0,6,20890.0,1.0,14.0,0
4469,44.0,89627.0,14,14860.0,17.0,13.0,0
4470,44.0,6591.0,33,2160.0,1.0,12.0,0
4471,47.0,101498.0,51,11770.0,12.0,12.0,0
4472,39.0,117244.0,42,17780.0,14.0,15.0,0
4473,36.0,69223.0,19,15340.0,11.0,13.0,0
4474,50.0,134152.0,5,29550.0,11.0,11.0,0
4475,37.0,73941.0,6,5200.0,10.0,11.0,1
4476,39.0,44738.0,26,29640.0,10.0,12.0,0
4477,38.0,34734.0,38,8770.0,14.0,10.0,0
4478,39.0,51524.0,41,32260.0,1.0,14.0,0
4479,48.0,37854.0,56,17040.0,16.0,14.0,0
4480,41.0,23097.0,17,10910.0,1.0,17.0,0
4481,39.0,57872.477795193314,41,10070.0,14.0,10.452978056426332,1
4482,35.0,88298.0,66,24240.0,19.0,11.0,0
4483,40.0,42507.0,35,5500.0,8.0,13.0,0
4484,39.0,39643.0,38,22810.0,11.0,12.0,1
4485,39.0,43971.0,52,16540.0,1.0,11.0,1
4486,63.0,106372.0,28,35140.0,8.0,14.0,0
4487,45.0,66508.0,44,20120.0,16.0,13.0,0
4488,31.0,33483.0,26,11690.0,6.0,11.0,0
4489,51.0,37611.0,23,1500.0,6.0,12.0,0
4490,53.0,98678.0,25,11650.0,1.0,7.0,0
4491,46.0,82996.0,26,14400.0,11.0,10.0,0
4492,61.0,106108.0,36,25320.0,16.0,10.0,0
4493,45.0,67218.0,24,28290.0,12.0,12.0,0
4494,25.0,18159.0,55,15360.0,1.0,14.0,1
4495,47.0,28163.0,22,4320.0,5.0,11.0,1
4496,38.0,57371.0,35,7100.0,9.0,16.0,0
4497,49.0,173894.0,8,23790.0,15.0,6.0,0
4498,55.0,56227.0,40,7000.0,1.0,13.0,1
4499,50.0,21642.0,55,8660.0,5.0,13.0,0
4500,47.0,28129.0,32,11030.0,1.0,10.0,0
4501,47.0,56256.0,25,11830.0,1.0,11.0,0
4502,40.0,20753.0,65,8570.0,9.0,8.0,1
4503,37.0,85292.0,32,13730.0,9.0,12.0,0
4504,47.0,45023.0,27,11440.0,7.0,10.0,0
4505,44.0,8928.0,27,6790.0,1.0,14.0,0
4506,19.0,5336.0,26,11650.0,1.0,6.0,1
4507,68.0,50096.0,20,11040.0,13.0,14.0,0
4508,50.0,54873.0,44,16840.0,11.0,13.0,0
4509,49.0,97623.0,44,16160.0,8.0,11.0,0
4510,28.0,32509.0,39,21200.0,3.0,16.0,0
4511,45.0,47389.0,23,26730.0,9.0,8.0,0
4512,32.0,23504.0,11,12770.0,7.0,12.0,0
4513,37.0,24736.0,34,29620.0,1.0,14.0,0
4514,38.0,23536.0,84,10430.0,1.0,10.0,0
4515,52.0,49010.0,13,14670.0,11.0,13.0,0
4516,56.0,25891.0,42,19280.0,1.0,12.0,0
4517,51.0,139745.0,12,21220.0,9.0,11.0,0
4518,59.0,28818.0,6,29230.0,1.0,9.0,0
4519,31.0,86264.0,32,14930.0,18.0,11.0,0
4520,54.0,122773.0,44,7590.0,7.0,10.0,1
4521,51.0,68245.0,20,1530.0,8.0,13.0,0
4522,51.0,93785.0,31,6600.0,12.0,11.0,0
4523,39.0,138.0,35,7550.0,1.0,11.0,0
4524,40.0,140171.0,16,5600.0,6.0,14.0,0
4525,59.0,43118.0,22,25060.0,9.0,15.0,0
4526,41.0,65885.0,51,12190.0,8.0,13.0,1
4527,57.0,38253.0,37,9690.0,1.0,8.0,1
4528,37.0,107937.0,35,19130.0,12.0,10.0,1
4529,52.0,22658.0,17,30450.0,5.0,9.0,0
4530,50.0,40854.0,23,12490.0,1.0,13.0,0
4531,48.0,98569.0,51,16550.0,11.0,11.0,0
4532,49.0,39220.0,34,16430.0,7.0,11.0,1
4533,41.0,9836.0,40,27910.0,1.0,16.0,0
4534,52.0,51446.0,19,13330.0,7.0,11.0,0
4535,47.0,66524.0,56,12850.0,12.0,14.0,1
4536,55.0,74027.0,17,9740.0,11.0,17.0,0
4537,50.0,46269.0,10,19450.0,21.0,12.0,0
4538,61.0,62063.0,28,14440.0,20.0,14.0,0
4539,50.0,45215.0,33,26460.0,13.0,12.0,1
4540,39.0,93077.0,29,14710.0,1.0,14.0,0
4541,55.0,162585.0,12,17760.0,20.0,9.0,0
4542,53.0,30319.0,8,6800.0,1.0,11.0,1
4543,49.0,57872.477795193314,69,6400.0,1.0,10.452978056426332,1
4544,55.0,70628.0,51,18290.0,11.0,9.0,0
4545,51.0,57906.0,51,25780.0,17.0,8.0,0
4546,48.0,38896.0,75,10190.0,1.0,13.0,0
4547,51.0,38668.0,49,1500.0,7.0,11.0,1
4548,39.0,58544.0,29,26050.0,9.0,10.0,0
4549,57.0,106140.0,39,7200.0,15.0,14.0,1
4550,49.0,112039.0,34,29650.0,14.0,13.0,0
4551,40.0,2660.0,48,5770.0,6.0,15.0,0
4552,37.0,54416.0,55,15800.0,10.0,15.0,0
4553,44.0,69236.0,38,5800.0,1.0,13.0,1
4554,39.0,12854.0,25,12800.0,8.0,15.0,1
4555,41.0,36807.0,37,11030.0,1.0,8.0,0
4556,40.0,57872.477795193314,31,7470.0,13.0,10.452978056426332,1
4557,35.0,78582.0,28,12860.0,6.0,12.0,0
4558,35.0,64379.0,88,15030.0,12.0,7.0,1
4559,45.0,57872.477795193314,40,6000.0,11.0,10.452978056426332,1
4560,31.0,15292.0,24,15190.0,1.0,12.0,0
4561,33.0,82407.0,51,4600.0,6.0,14.0,1
4562,54.0,64155.0,34,13320.0,17.0,7.0,1
4563,52.0,201192.0,34,17210.0,17.0,12.0,0
4564,42.0,52292.0,38,22960.0,1.0,8.0,1
4565,31.0,48317.0,41,26130.0,1.0,14.0,1
4566,46.0,44358.0,9,10540.0,6.0,7.0,0
4567,42.0,57872.477795193314,49,24600.0,7.0,10.452978056426332,0
4568,30.0,63425.0,36,17230.0,9.0,10.0,0
4569,48.0,64133.0,34,7910.0,8.0,12.0,0
4570,45.0,101470.0,25,11840.0,11.0,16.0,1
4571,32.0,57872.477795193314,36,9150.0,1.0,10.452978056426332,1
4572,49.0,104462.0,32,25630.0,13.0,10.0,0
4573,56.0,142333.0,25,21330.0,12.0,14.0,0
4574,53.0,114179.0,20,23080.0,16.0,11.0,0
4575,37.0,78341.0,47,10890.0,11.0,13.0,1
4576,47.0,94054.0,46,6200.0,6.0,8.0,0
4577,64.0,65398.0,53,13810.0,15.0,14.0,1
4578,33.0,28182.0,40,7840.0,1.0,6.0,0
4579,42.0,58460.0,36,20230.0,4.0,7.0,0
4580,44.0,67730.0,44,16800.0,1.0,10.0,0
4581,41.0,85545.0,36,6000.0,21.0,3.0,1
4582,39.0,19785.0,5,26210.0,8.0,11.0,0
4583,51.0,57782.0,26,12380.0,6.0,15.0,1
4584,25.0,59896.0,30,11780.0,7.0,14.0,1
4585,53.0,21267.0,35,8930.0,1.0,9.0,0
4586,37.0,57872.477795193314,40,5200.0,8.0,10.452978056426332,1
4587,56.0,231004.0,22,30200.0,17.0,13.0,1
4588,37.0,45147.0,76,11470.0,17.0,11.0,0
4589,38.0,40342.0,5,9330.0,14.0,15.0,0
4590,51.0,57872.477795193314,30,19480.0,8.0,10.452978056426332,0
4591,35.0,65102.0,11,15120.0,11.0,14.0,0
4592,50.0,154602.0,36,6500.0,11.0,9.0,0
4593,55.0,48509.0,31,6400.0,8.0,6.0,0
4594,48.0,57872.477795193314,47,7380.0,10.0,10.452978056426332,1
4595,50.0,28299.0,40,1500.0,11.0,5.0,0
4596,53.0,58319.0,13,12630.0,15.0,12.0,0
4597,46.0,132560.0,21,14760.0,11.0,10.0,0
4598,43.0,87597.0,41,12530.0,5.0,9.0,0
4599,57.0,40864.0,39,12820.0,1.0,5.0,0
4600,45.0,39472.0,31,2230.0,9.0,8.0,0
4601,45.0,65801.0,14,16070.0,1.0,16.0,1
4602,48.0,212960.0,13,28530.0,14.0,12.0,0
4603,52.0,114635.0,30,18160.0,1.0,12.0,0
4604,47.0,57872.477795193314,52,6200.0,20.0,10.452978056426332,0
4605,49.0,54639.0,50,28140.0,1.0,14.0,0
4606,47.0,62538.0,21,20530.0,15.0,12.0,0
4607,46.0,37192.0,24,6100.0,1.0,7.0,1
4608,55.0,70839.0,8,24120.0,11.0,13.0,1
4609,40.0,61758.0,45,15220.0,20.0,10.0,0
4610,42.0,57872.477795193314,64,1500.0,6.0,10.452978056426332,0
4611,41.0,104436.0,5,26970.0,9.0,8.0,0
4612,45.0,33464.0,18,6000.0,1.0,13.0,0
4613,44.0,30242.0,40,8920.0,8.0,15.0,0
4614,39.0,33997.0,8,22520.0,6.0,12.0,0
4615,58.0,57872.477795193314,51,13140.0,1.0,10.452978056426332,1
4616,51.0,133425.0,22,19940.0,18.0,7.0,0
4617,39.0,30600.0,7,12760.0,6.0,14.0,0
4618,44.0,109254.0,5,24150.0,14.0,7.0,0
4619,40.0,31311.0,12,8630.0,1.0,12.0,0
4620,39.0,30394.0,59,8370.0,8.0,9.0,0
4621,52.0,41367.0,7,10840.0,8.0,11.0,1
4622,48.0,78890.0,52,19160.0,14.0,14.0,0
4623,46.0,57872.477795193314,37,24700.0,4.0,10.452978056426332,0
4624,44.0,107278.0,35,28590.0,1.0,15.0,0
4625,48.0,112684.0,38,18060.0,12.0,10.0,0
4626,47.0,19527.0,50,8150.0,1.0,14.0,1
4627,47.0,53564.0,29,15420.0,1.0,10.0,0
4628,43.0,60860.0,40,18240.0,9.0,8.0,0
4629,38.0,19122.0,40,5300.0,1.0,9.0,1
